url,question_text,image_urls
https://www.hackerrank.com/challenges/x-and-his-shots?isFullScreen=true,"A cricket match is going to be held. The field is represented by a 1D plane. A cricketer, Mr. X has
favorite shots. Each shot has a particular range.
The range of the
shot is from
i
to
i
. That means his favorite shot can be anywhere in this range. Each player on the opposite team 
can field only in a particular range. Player
can field from
i
to
i
. You are given the
favorite shots of Mr. X and the range of
players.
represents the strength of each player i.e. the number of shots player
can stop.
Your task is to find:
.
Game Rules
: A player can stop the
shot if the range overlaps with the player's fielding range.
For more clarity about overlapping, study the following figure:
https://s3.amazonaws.com/hr-challenge-images/8943/1441719277-9d9c50f731-L.png
Input Format
The first line consists of two space separated integers,
and
.
Each of the next
lines contains two space separated integers. The
line contains
and
.
Each of the next
lines contains two integers. The
line contains integers
and
.
Output Format
You need to print the sum of the strengths of all the players:
.
Constraints
:
Sample Input
4 4                
1 2 
2 3
4 5
6 7
1 5
2 3
4 7
5 7
Sample Output
9
Explanation
Player 1
can stop the 1st, 2nd and 3rd shot so the strength is
.
Player 2
can stop the 1st and 2nd shot so the strength is
.
Player 3
can stop the 3rd and 4th shot so the strength is
.
Player 4
can stop the 3rd and 4th shot so the strength is
.
The sum of the strengths of all the players is
.",
https://www.hackerrank.com/challenges/the-strange-function?isFullScreen=true,"One of the most important skills a programmer needs to learn early on is the ability to pose a problem in an abstract way. This skill is important not just for researchers but also in applied fields like software engineering and web development.
You are able to solve most of a problem, except for one last subproblem, which you have posed in an abstract way as follows: Given an array consisting of
integers
, define
For example, for an input array [ 10, -5, 5, 20 ], a subsegment
would be computed as follows:
https://s3.amazonaws.com/hr-assets/0/1514443882-d4fd00ae66-strange_function5.png
What is
, i.e., the maximum value of
among all subsegments
?
Complete the function
maximumValue
which takes an integer array as input and returns the maximum value of
among all subsegments
.
Note that:
Input Format
The first line contains a single integer
The second line contains
space-separated integers
Constraints
Output Format
Print a single integer denoting the answer
Sample Input 0
4
10 -5 5 20
Sample Output 0
50
Explanation 0
The maximum value occurs at
as shown below.
https://s3.amazonaws.com/hr-assets/0/1514443735-fef0ce5b41-strange_function4.png
Sample Input 1
5
7 12 24 6 5
Sample Output 1
144
Explanation 1
The maximum value occurs at
.",
https://www.hackerrank.com/challenges/simple-text-editor?isFullScreen=true,"Implement a simple text editor. The editor initially contains an empty string,
. Perform
operations of the following
types:
append
- Append string
to the end of
.
delete
- Delete the last
characters of
.
print
- Print the
character of
.
undo
- Undo the last (not previously undone) operation of type
or
, reverting
to the state it was in prior to that operation.
Example
operation
index   S       ops[index]  explanation
-----   ------  ----------  -----------
0       abcde   1 fg        append fg
1       abcdefg 3 6         print the 6th letter - f
2       abcdefg 2 5         delete the last 5 letters
3       ab      4           undo the last operation, index 2
4       abcdefg 3 7         print the 7th characgter - g
5       abcdefg 4           undo the last operation, index 0
6       abcde   3 4         print the 4th character - d
The results should be printed as:
f
g
d
Input Format
The first line contains an integer,
, denoting the number of operations.
Each line
of the
subsequent lines (where
) defines an operation to be performed. Each operation starts with a single integer,
(where
), denoting a type of operation as defined in the
Problem Statement
above. If the operation requires an argument,
is followed by its space-separated argument. For example, if
and
, line
will be
1 abcd
.
Constraints
The sum of the lengths of all
in the input
.
The sum of
over all delete operations
.
All input characters are lowercase English letters.
It is guaranteed that the sequence of operations given as input is possible to perform.
Output Format
Each operation of type
must print the
character on a new line.
Sample Input
STDIN   Function
-----   --------
8       Q = 8
1 abc   ops[0] = '1 abc'
3 3     ops[1] = '3 3'
2 3     ...
1 xy
3 2
4 
4 
3 1
Sample Output
c
y
a
Explanation
Initially,
is empty. The following sequence of
operations are described below:
. We append
to
, so
.
Print the
character on a new line. Currently, the
character is
c
.
Delete the last
characters in
(
), so
.
Append
to
, so
.
Print the
character on a new line. Currently, the
character is
y
.
Undo the last update to
, making
empty again (i.e.,
).
Undo the next to last update to
(the deletion of the last
characters), making
.
Print the
character on a new line. Currently, the
character is
a
.",
https://www.hackerrank.com/challenges/queries-with-fixed-length?isFullScreen=true,"Consider an
-integer sequence,
. We perform a query on
by using an integer,
, to calculate the result of the following expression:
In other words, if we let
, then you need to calculate
.
Given
and
queries, return a list of answers to each query.
Example
The first query uses all of the subarrays of length
:
.  The maxima of the subarrays are
.  The minimum of these is
.
The second query uses all of the subarrays of length
:
.  The maxima of the subarrays are
.  The minimum of these is
.
Return
.
Function Description
Complete the
solve
function below.
solve
has the following parameter(s):
int arr[n]:
an array of integers
int queries[q]:
the lengths of subarrays to query
Returns
int[q]:
the answers to each query
Input Format
The first line consists of two space-separated integers,
and
.
The second line consists of
space-separated integers, the elements of
.
Each of the
subsequent lines contains a single integer denoting the value of
for that query.
Constraints
Sample Input 0
5 5
33 11 44 11 55
1
2
3
4
5
Sample Output 0
11
33
44
44
55
Explanation 0
For
, the answer is
.
For
, the answer is
.
For
, the answer is
.
For
, the answer is
.
For
, the answer is
.
Sample Input 1
5 5
1 2 3 4 5
1
2
3
4
5
Sample Output 1
1
2
3
4
5
Explanation 1
For each query, the ""prefix"" has the least maximum value among the consecutive subsequences of the same size.",
https://www.hackerrank.com/challenges/balanced-forest?isFullScreen=true,"Greg has a tree of nodes containing integer data.  He wants to insert a node with some non-zero integer value somewhere into the tree.  His goal is to be able to cut two edges and have the values of each of the three new trees sum to the same amount.  This is called a
balanced forest
.  Being frugal, the data value he inserts should be minimal.  Determine the minimal amount that a new node can have to allow creation of a balanced forest.  If it's not possible to create a balanced forest, return -1.
For example, you are given node values
and
.  It is the following tree:
https://s3.amazonaws.com/hr-assets/0/1528138409-097321b50e-forestExample.png
The blue node is root, the first number in a node is node number and the second is its value.  Cuts can be made between nodes
and
and nodes
and
to have three trees with sums
,
and
.  Adding a new node
of
to the third tree completes the solution.
Function Description
Complete the
balancedForest
function in the editor below.  It must return an integer representing the minimum value of
that can be added to allow creation of a balanced forest, or
if it is not possible.
balancedForest has the following parameter(s):
c
: an array of integers, the data values for each node
edges
: an array of 2 element arrays, the node pairs per edge
Input Format
The first line contains a single integer,
, the number of queries.
Each of the following
sets of lines is as follows:
The first line contains an integer,
, the number of nodes in the tree.
The second line contains
space-separated integers describing the respective values of
, where each
denotes the value at node
.
Each of the following
lines contains two space-separated integers,
and
, describing edge
connecting nodes
and
.
Constraints
Each query forms a valid undirected tree.
Subtasks
For
of the maximum score:
For
of the maximum score:
Output Format
For each query, return the minimum value of the integer
.  If no such value exists, return
instead.
Sample Input
2
5
1 2 2 1 1
1 2
1 3
3 5
1 4
3
1 3 5
1 3
1 2
Sample Output
2
-1
Explanation
We perform the following two queries:
The tree initially looks like this:
https://s3.amazonaws.com/hr-assets/0/1528140939-72f0001183-forestSample0-1.png
Greg can add a new node
with
and create a new edge connecting nodes
and
. Then he cuts the edge connecting nodes
and
and the edge connecting nodes
and
. We now have a three-tree balanced forest where each tree has a sum of
.
https://s3.amazonaws.com/hr-assets/0/1528141184-a92a2f7cff-forestSample0-2.png
In the second query, it's impossible to add a node in such a way that we can split the tree into a three-tree balanced forest so we return
.",
https://www.hackerrank.com/challenges/kittys-calculations-on-a-tree?isFullScreen=true,"Kitty has a tree,
, consisting of
nodes where each node is uniquely labeled from
to
. Her friend Alex gave her
sets, where each set contains
distinct nodes. Kitty needs to calculate the following expression on each set:
where:
denotes an unordered pair of nodes belonging to the set.
denotes the number of edges on the unique (shortest) path between nodes
and
.
Given
and
sets of
distinct nodes, calculate the expression for each set. For each set of nodes, print the value of the expression modulo
on a new line.
Example
The graph looks like this:
https://s3.amazonaws.com/hr-challenge-images/0/1480257483-7359ae9180-aleso.png
There are three pairs that can be created from the query set:
.  The distance from
to
is
, from
to
is
, and from
to
is
.
Now do the summation:
Input Format
The first line contains two space-separated integers, the respective values of
(the number of nodes in tree
) and
(the number of nodes in the query set).
Each of the
subsequent lines contains two space-separated integers,
and
, that describe an
undirected
edge between nodes
and
.
The
subsequent lines define each set over two lines in the following format:
The first line contains an integer,
, the size of the set.
The second line contains
space-separated integers, the set's elements.
Constraints
The sum of
over all
does not exceed
.
All elements in each set are
distinct
.
Subtasks
for
of the maximum score.
for
of the maximum score.
for
of the maximum score.
Output Format
Print
lines of output where each line
contains the expression for the
query, modulo
.
Sample Input 0
7 3
1 2
1 3
1 4
3 5
3 6
3 7
2
2 4
1
5
3
2 4 5
Sample Output 0
16
0
106
Explanation 0
Tree
looks like this:
https://s3.amazonaws.com/hr-challenge-images/0/1480257483-7359ae9180-aleso.png
We perform the following calculations for
sets:
Set
: Given set
, the only pair we can form is
, where
. We then calculate the following answer and print it on a new line:
Set
: Given set
, we cannot form any pairs because we don't have at least two elements. Thus, we print
on a new line.
Set
: Given set
, we can form the pairs
,
, and
. We then calculate the following answer and print it on a new line:",
https://www.hackerrank.com/challenges/rooted-tree?isFullScreen=true,"You are given a rooted
tree
with
N
nodes and the root of the tree,
R
, is also given. Each node of the tree contains a value, that is initially empty. You have to mantain the tree under two operations:
Update Operation
Report Operation
Update Operation
Each Update Operation begins with the character
U
. Character
U
is followed by 3 integers
T, V and K
. For every node which is the descendent of the node
T
, update it's value by adding
V + d*K
, where
V
and
K
are the parameters of the query and
d
is the distance of the node from
T
. Note that
V
is added to node
T
.
Report Operation
Each Report Operation begins with the character
Q
. Character
Q
is followed by 2 integers,
A
and
B
. Output the sum of values of nodes in the path from
A
to
B
modulo
(10
9
+ 7)
Input Format
The first Line consists of 3 space separated integers,
N E R
, where
N
is the number of nodes present,
E
is the total number of queries (update + report), and
R
is root of the tree.
Each of the next
N-1
lines contains 2 space separated integers,
X
and
Y
(
X
and
Y
are connected by an edge).
Thereafter,
E
lines follows: each line can represent either the Update Operation or the Report Operation.
Update Operation
is of the form :
U T V K
.
Report Operation
is of the form :
Q A B
.
Output Format
Output the answer for every given report operation.
Constraints
1 ≤ N, E ≤ 10
5
1 ≤ E ≤ 10
5
1 ≤ R, X, Y, T, A, B ≤ N
1 ≤ V, K ≤ 10
9
X ≠ Y
Sample Input
7 7 1
1 2
2 3
2 4
2 5
5 6
6 7
U 5 10 2
U 4 5 3
Q 1 7
U 6 7 4
Q 2 7
Q 1 4
Q 2 4
Sample Output
36
54
5
5
Explanation
Values of Nodes after
U 5 10 2
:
[0 0 0 0 10 12 14]
.
Values of Nodes after
U 4 5 3
:
[0 0 0 5 10 12 14]
.
Sum of the Nodes from 1 to 7: 0 + 0 + 10 + 12 + 14 = 36.
Values of Nodes after
U 6 7 4
: [0 0 0 5 10 19 25].
Sum of the Nodes from 2 to 7: 0 + 10 + 19 + 25 = 54.
Sum of the Nodes from 1 to 4: 0 + 0 + 5 = 5.
Sum of the Nodes from 2 to 4: 0 + 5 = 5.",
https://www.hackerrank.com/challenges/crush?isFullScreen=true,"Starting with a 1-indexed array of zeros and a list of operations, for each operation add a value to each array element between two given indices, inclusive.  Once all operations have been performed, return the maximum value in the array.
Example
Queries are interpreted as follows:
a
b
k
1
5
3
4
8
7
6
9
1
Add the values of
between the indices
and
inclusive:
https://s3.amazonaws.com/hr-assets/0/1738699658-ff37fa31d8-array_manipulation_example.png
The largest value is
after all operations are performed.
Function Description
Complete the function
with the following parameters:
: the number of elements in the array
: a two dimensional array of queries where each
contains three integers,
,
, and
.
Returns
: the maximum value in the resultant array
Input Format
The first line contains two space-separated integers
and
, the size of the array and the number of queries.
Each of the next
lines contains three space-separated integers
,
and
, the left index, right index and number to add.
Constraints
Sample Input
STDIN       Function
-----       --------
5 3         arr[] size n = 5, queries[] size q = 3
1 2 100     queries = [[1, 2, 100], [2, 5, 100], [3, 4, 100]]
2 5 100
3 4 100
Sample Output
200
Explanation
After the first update the list is
100 100 0 0 0
.
After the second update list is
100 200 100 100 100
.
After the third update list is
100 200 200 200 100
.
The maximum value is
.",
https://www.hackerrank.com/challenges/triplets?isFullScreen=true,"There is an integer array
which does not contain more than two elements of the same value. How many distinct ascending triples (
) are present?
Input format
The first line contains an integer,
, denoting the number of elements in the array. This is followed by a single line, containing
space-separated integers. Please note that there are no leading spaces before the first number, and there are no trailing spaces after the last number.
Output format:
A single integer that denotes the number of distinct ascending triplets present in the array.
Constraints:
Every element of the array is present at most twice.
Every element of the array is a 32-bit non-negative integer.
Sample input:
6  
1 1 2 2 3 4
Sample output:
4
Explanation
The distinct triplets are
(1,2,3)
(1,2,4)
(1,3,4)
(2,3,4)
The elements of the array might not be sorted. Make no assumptions of the same.",
https://www.hackerrank.com/challenges/jim-and-the-skyscrapers?isFullScreen=true,"Jim has invented a new flying object called HZ42. HZ42 is like a broom and can only fly horizontally, independent of the environment. One day, Jim started his flight from Dubai's highest skyscraper, traveled some distance and landed on another skyscraper of same height! So much fun! But unfortunately, new skyscrapers have been built recently.
Let us describe the problem in one dimensional space. We have in total
skyscrapers aligned from left to right. The
th
skyscraper has a height of
. A flying route can be described as
with
, which means, Jim starts his HZ42 at the top of the skyscraper
and lands on the skyscraper
. Since HZ42 can only fly horizontally, Jim will remain at the height
only. Thus the path
can be valid, only if each of the skyscrapers
is not strictly greater than
and if the height of the skyscraper he starts from and arrives on have the same height. Formally,
is valid iff
and
.
Help Jim in counting the number of valid paths represented by ordered pairs
.
Input Format
The first line contains
, the number of skyscrapers. The next line contains
space separated integers representing the heights of the skyscrapers.
Output Format
Print an integer that denotes the number of valid routes.
Constraints
and no skyscraper will have height greater than
and less than
.
Sample Input #00
6
3 2 1 2 3 3
Sample Output #00
8
Sample Input #01
3
1 1000 1
Sample Output #01
0
Explanation
First testcase: (1, 5), (1, 6) (5, 6) and (2, 4) and the routes in the opposite directions are the only valid routes.
Second testcase: (1, 3) and (3, 1) could have been valid, if there wasn't a big skyscraper with height 1000 between them.",
https://www.hackerrank.com/challenges/merging-communities?isFullScreen=true,"People connect with each other in a social network. A connection between Person
and Person
is represented as
. When two persons belonging to different communities connect, the net effect is the merge the communities which
and
belong to.
At the beginning, there are
people representing
communities. Suppose person
and
connected and later
and
connected, then
,
, and
will belong to the same community.
There are two types of queries:
communities containing persons
and
are merged if they belong to different communities.
print the size of the community to which person
belongs.
Input Format
The first line of input contains 2 space-separated integers
and
, the number of people and the number of queries.
The next
lines will contain the queries.
Constraints
Output Format
The output of the queries.
Sample Input
STDIN   Function
-----   --------
3 6     n = 3, q = 6
Q 1     print the size of the community containing person 1
M 1 2   merge the communities containing persons 1 and 2 ...
Q 2
M 2 3
Q 3
Q 2
Sample Output
1
2
3
3
Explanation
Initial size of each of the community is
.",
https://www.hackerrank.com/challenges/swap-nodes-algo?isFullScreen=true,"A binary tree is a tree which is characterized by one of the following properties:
It can be empty (null).
It contains a root node only.
It contains a root node with a left subtree, a right subtree, or both. These subtrees are also binary trees.
In-order
traversal is performed as
Traverse the left subtree.
Visit root.
Traverse the right subtree.
For this in-order traversal, start from the left child of the root node and keep exploring the left subtree until you reach a leaf.  When you reach a leaf, back up to its parent, check for a right child and visit it if there is one.  If there is not a child, you've explored its left and right subtrees fully. If there is a right child, traverse its left subtree then its right in the same manner.  Keep doing this until you have traversed the entire tree.  You will only store the values of a node as you visit when one of the following is true:
it is the first node visited, the first time visited
it is a leaf, should only be visited once
all of its subtrees have been explored, should only be visited once while this is true
it is the root of the tree, the first time visited
Swapping:
Swapping subtrees of a node means that if initially node has left subtree
L
and right subtree
R
, then after swapping, the left subtree will be
R
and the right subtree,
L
.
For example, in the following tree, we swap children of node
1
.
Depth
    1               1            [1]
   / \             / \
  2   3     ->    3   2          [2]
   \   \           \   \
    4   5           5   4        [3]
In-order traversal of left tree is
2 4 1 3 5
and of right tree is
3 5 1 2 4
.
Swap operation
:
We define depth of a node as follows:
The root node is at depth
1
.
If the depth of the parent node is
d
, then the depth of current node will be
d+1
.
Given a tree and an integer,
k
, in one operation, we need to swap the subtrees of all the nodes at each depth
h
, where
h ∈ [k, 2k, 3k,...]
.  In other words, if
h
is a multiple of
k
, swap the left and right subtrees of that level.
You are given a tree of
n
nodes where nodes are indexed from
[1..n]
and it is rooted at
1
. You have to perform
t
swap operations on it, and after each swap operation print the in-order traversal of the current state of the tree.
Function Description
Complete the
swapNodes
function in the editor below.  It should return a two-dimensional array where each element is an array of integers representing the node indices of an in-order traversal after a swap operation.
swapNodes has the following parameter(s):
-
indexes
: an array of integers representing index values of each
, beginning with
, the first element, as the root.
-
queries
: an array of integers, each representing a
value.
Input Format
The first line contains
n
, number of nodes in the tree.
Each of the next
n
lines contains two integers,
a b
, where
a
is the index of left child, and
b
is the index of right child of
i
th
node.
Note:
-1
is used to represent a null node.
The next line contains an integer,
t
, the size of
.
Each of the next
t
lines contains an integer
, each being a value
.
Output Format
For each
k
, perform the swap operation and store the indices of your in-order traversal to your result array.  After all swap operations have been performed, return your result array for printing.
Constraints
Either
or
Either
or
The index of a non-null child will always be greater than that of its parent.
Sample Input 0
3
2 3
-1 -1
-1 -1
2
1
1
Sample Output 0
3 1 2
2 1 3
Explanation 0
As nodes
2
and
3
have no children, swapping will not have any effect on them. We only have to swap the child nodes of the root node.
1   [s]       1    [s]       1   
   / \      ->   / \        ->  / \  
  2   3 [s]     3   2  [s]     2   3
Note:
[s]
indicates that a swap operation is done at this depth.
Sample Input 1
5
2 3
-1 4
-1 5
-1 -1
-1 -1
1
2
Sample Output 1
4 2 1 5 3
Explanation 1
Swapping child nodes of node
2
and
3
we get
1                  1  
   / \                / \ 
  2   3   [s]  ->    2   3
   \   \            /   / 
    4   5          4   5
Sample Input 2
11
2 3
4 -1
5 -1
6 -1
7 8
-1 9
-1 -1
10 11
-1 -1
-1 -1
-1 -1
2
2
4
Sample Output 2
2 9 6 4 1 3 7 5 11 8 10
2 6 9 4 1 3 7 5 10 8 11
Explanation 2
Here we perform swap operations at the nodes whose depth is either
2
or
4
for
and then at nodes whose depth is
4
for
.
1                     1                          1             
        / \                   / \                        / \            
       /   \                 /   \                      /   \           
      2     3    [s]        2     3                    2     3          
     /      /                \     \                    \     \         
    /      /                  \     \                    \     \        
   4      5          ->        4     5          ->        4     5       
  /      / \                  /     / \                  /     / \      
 /      /   \                /     /   \                /     /   \     
6      7     8   [s]        6     7     8   [s]        6     7     8
 \          / \            /           / \              \         / \   
  \        /   \          /           /   \              \       /   \  
   9      10   11        9           11   10              9     10   11",
https://www.hackerrank.com/challenges/balanced-brackets?isFullScreen=true,"A bracket is considered to be any one of the following characters:
(
,
)
,
{
,
}
,
[
, or
]
.
Two brackets are considered to be a
matched pair
if the an opening bracket (i.e.,
(
,
[
, or
{
) occurs to the left of a closing bracket (i.e.,
)
,
]
, or
}
)
of the exact same type
. There are three types of matched pairs of brackets:
[]
,
{}
, and
()
.
A matching pair of brackets is
not balanced
if the set of brackets it encloses are not matched. For example,
{[(])}
is not balanced because the contents in between
{
and
}
are not balanced. The pair of square brackets encloses a single, unbalanced opening bracket,
(
, and the pair of parentheses encloses a single, unbalanced closing square bracket,
]
.
By this logic, we say a sequence of brackets is
balanced
if the following conditions are met:
It contains no unmatched brackets.
The subset of brackets enclosed within the confines of a matched pair of brackets  is also a matched pair of brackets.
Given
strings of brackets, determine whether each sequence of brackets is balanced. If a string is balanced, return
YES
.  Otherwise, return
NO
.
Function Description
Complete the function
isBalanced
in the editor below.
isBalanced has the following parameter(s):
string s
: a string of brackets
Returns
string:
either
YES
or
NO
Input Format
The first line contains a single integer
, the number of strings.
Each of the next
lines contains a single string
, a sequence of brackets.
Constraints
, where
is the length of the sequence.
All chracters in the sequences ∈ {
{
,
}
,
(
,
)
,
[
,
]
}.
Output Format
For each string, return
YES
or
NO
.
Sample Input
STDIN           Function
-----           --------
3               n = 3
{[()]}          first s = '{[()]}'
{[(])}          second s = '{[(])}'
{{[[(())]]}}    third s ='{{[[(())]]}}'
Sample Output
YES
NO
YES
Explanation
The string
{[()]}
meets both criteria for being a balanced string.
The string
{[(])}
is not balanced because the brackets enclosed by the matched pair
{
and
}
are not balanced:
[(])
.
The string
{{[[(())]]}}
meets both criteria for being a balanced string.",
https://www.hackerrank.com/challenges/components-in-graph?isFullScreen=true,"There are
nodes in an undirected graph, and a number of edges connecting some nodes.  In each edge, the first value will be between
and
, inclusive.  The second node will be between
and
, inclusive.  Given a list of edges, determine the size of the smallest and largest connected components that have
or more nodes.  A node can have any number of connections.  The highest node value will always be connected to at least
other node.
Note
Single nodes should not be considered in the answer.
Example
https://s3.amazonaws.com/hr-assets/0/1610643454-3d793cb76a-connectedcomponentsexample.svg
The smaller component contains
nodes and the larger contains
.  Return the array
.
Function Description
Complete the
connectedComponents
function in the editor below.
connectedComponents
has the following parameter(s):
-
int bg[n][2]:
a 2-d array of integers that represent node ends of graph edges
Returns
-
int[2]:
an array with 2 integers, the smallest and largest component sizes
Input Format
The first line contains an integer
, the size of
.
Each of the next
lines contain two space-separated integers,
and
.
Constraints
Sample Input
STDIN   Function
-----   --------
5       bg[] size n = 5
1 6     bg = [[1, 6],[2, 7], [3, 8], [4,9], [2, 6]]
2 7
3 8
4 9
2 6
Sample Output
2 4
Explanation
https://s3.amazonaws.com/hr-assets/0/1610641145-b423e41655-connectedcomponentssample.svg
Since the component with node
contains only one node, it is not considered.
The number of vertices in the smallest connected component in the graph is
based on either
or
.
The number of vertices in the largest connected component in the graph is
i.e.
.",
https://www.hackerrank.com/challenges/and-xor-or?isFullScreen=true,"Given an array
of
distinct elements. Let
and
be the smallest and the next smallest element in the interval
where
.
.
where
, are the bitwise operators
,
and
respectively.
Your task is to find the maximum possible value of
.
Input Format
First line contains integer
.
Second line contains
integers, representing elements of the array
.
Constraints
Output Format
Print the value of maximum possible value of
.
Sample Input
5
9 6 3 5 2
Sample Output
15
Explanation
Consider the interval
the result will be maximum.",
https://www.hackerrank.com/challenges/ticket-to-ride?isFullScreen=true,"Simon received the board game
Ticket to Ride
as a birthday present. After playing it with his friends, he decides to come up with a strategy for the game.
There are
cities on the map and
road plans. Each road plan consists of the following:
Two cities which can be directly connected by a road.
The length of the proposed road.
The entire road plan is designed in such a way that if one builds all the roads, it will be possible to travel between any pair of cities.
A ticket enables you to travel between two different cities. There are
tickets, and each ticket has a cost associated with it. A ticket is considered to be
useful
if there is a path between those cities.
Simon wants to choose two cities,
and
, and build a
minimal
number of roads so that they form a simple path between them. Let
be the sum of costs of all
useful
tickets and
be the sum of lengths of all the roads Simon builds. The profit for pair
is defined as
. Note that
and
are not necessarily unique and may be the same cities.
Given
road plans and
ticket prices, help Simon by printing the value of his maximum possible profit on a new line.
Input Format
The first line contains single positive integer,
, denoting the number of cities.
Each of the
subsequent lines contains three space-separated integers describing the respective values of
,
, and
for a road plan, where
,
, and
. Here,
and
are two cities that the road plan proposes to connect and
is the length of the proposed road.
The next line contains a single positive integer,
, denoting the number of tickets.
Each of the
subsequent lines contains three space-separated integers describing the respective values of
,
, and
for a ticket from city
to city
(where
is the cost of the ticket).
Constraints
Output Format
Print a single integer denoting the the maximum profit Simon can make.
Time Limits
seconds for Java and C#.
Please refer to our
Environment
page to see time limits for other languages.
Sample Input
7
1 2 1
1 3 1
1 4 4
4 5 1
4 6 1
4 7 1
5
5 7 3
3 6 2
3 4 10
2 7 15
1 6 7
Sample Output
13
Explanation
https://s3.amazonaws.com/hr-challenge-images/9335/1468515101-90ba543319-ticket.png
Simon can maximize his profit by choosing the pair
.
The roads on the path between them are
,
, and
. The total road length is
.
The useful tickets are
,
, and
. The total ticket cost is
.
The profit is
.",
https://www.hackerrank.com/challenges/queue-using-two-stacks?isFullScreen=true,"A
queue
is an abstract data type that maintains the order in which elements were added to it, allowing the oldest elements to be removed from the front and new elements to be added to the rear. This is called a
First-In-First-Out
(FIFO) data structure because the first element added to the queue (i.e., the one that has been waiting the longest) is always the first one to be removed.
A basic queue has the following operations:
Enqueue
: add a new element to the end of the queue.
Dequeue
: remove the element from the front of the queue and return it.
In this challenge, you must first implement a queue using
two stacks
. Then process
queries, where each query is one of the following
types:
1 x
: Enqueue element
into the end of the queue.
2
: Dequeue the element at the front of the queue.
3
: Print the element at the front of the queue.
Input Format
The first line contains a single integer,
, denoting the number of queries.
Each line
of the
subsequent lines contains a single query in the form described in the problem statement above. All three queries start with an integer denoting the query
, but only query
is followed by an additional space-separated value,
, denoting the value to be enqueued.
Constraints
It is guaranteed that a valid answer always exists for each query of type
.
Output Format
For each query of type
, print the value of the element at the front of the queue on a new line.
Sample Input
STDIN   Function
-----   --------
10      q = 10 (number of queries)
1 42    1st query, enqueue 42
2       dequeue front element
1 14    enqueue 42
3       print the front element
1 28    enqueue 28
3       print the front element
1 60    enqueue 60
1 78    enqueue 78
2       dequeue front element
2       dequeue front element
Sample Output
14
14
Explanation
Perform the following sequence of actions:
Enqueue
;
.
Dequeue the value at the head of the queue,
;
.
Enqueue
;
.
Print the value at the head of the queue,
;
.
Enqueue
;
.
Print the value at the head of the queue,
;
.
Enqueue
;
.
Enqueue
;
.
Dequeue the value at the head of the queue,
;
.
Dequeue the value at the head of the queue,
;
.",
https://www.hackerrank.com/challenges/maximum-cost-queries?isFullScreen=true,"Victoria has a tree,
, consisting of
nodes numbered from
to
. Each edge from node
to
in tree
has an integer weight,
.
Let's define the cost,
, of a path from some node
to some other node
as the maximum weight (
) for any edge in the unique path from node
to node
.
Victoria wants your help processing
queries on tree
, where each query contains
integers,
and
, such that
. For each query, she wants to print the number of different paths in
that have a cost,
, in the inclusive range
.
It should be noted that path from some node
to some other node
is considered same as path from node
to
i.e
is same as
.
Input Format
The first line contains
space-separated integers,
(the number of nodes) and
(the number of queries), respectively.
Each of the
subsequent lines contain
space-separated integers,
,
, and
, respectively, describing a bidirectional road between nodes
and
which has weight
.
The
subsequent lines each contain
space-separated integers denoting
and
.
Constraints
Scoring
for
of the test data.
for
of the test data.
Output Format
For each of the
queries, print the number of paths in
having cost
in the inclusive range
on a new line.
Sample Input
5 5
1 2 3
1 4 2
2 5 6
3 4 1
1 1
1 2
2 3
2 5
1 6
Sample Output
1
3
5
5
10
Explanation
:
:
:
:
...etc.",
https://www.hackerrank.com/challenges/down-to-zero-ii?isFullScreen=true,"You are given
queries. Each query consists of a single number
. You can perform any of the
operations on
in each move:
1: If we take 2 integers
and
where
,
, then we can change
2: Decrease the value of
by
.
Determine the minimum number of moves required to reduce the value of
to
.
Input Format
The first line contains the integer
.
The next
lines each contain an integer,
.
Constraints
Output Format
Output
lines. Each line containing the minimum number of moves required to reduce the value of
to
.
Sample Input
2
3
4
Sample Output
3
3
Explanation
For test case 1, We only have one option that gives the minimum number of moves.
Follow
->
->
->
. Hence,
moves.
For the case 2, we can either go
->
->
->
->
or
->
->
->
. The 2nd option is more optimal. Hence,
moves.",
